,date,symbol,open,close,low,high,volume,eps,pe,yield1,yield3,yield6,yield12,ma50,ma200,ma300,hi91,hi182,hi365,lo91,lo182,lo365
492187,2014-02-18,ATVI,19.91,19.940001000000002,19.85,20.24,6435400.0,1.14,17.491228947368423,19.616082783443318,14.53188397472718,20.410641329145022,39.14864619678997,17.86205873529412,17.302554722627733,16.52516906763285,21.5,23.790001,24.18,18.82,18.82,17.73
492637,2014-02-19,ABBV,51.169998,51.189999,50.639998999999996,51.860001000000004,5242800.0,1.11,46.11711621621621,9.31026438990969,5.742613096467693,17.81357381326643,36.98153698104193,49.715000176470596,47.90131381021896,46.642560352656986,54.73,58.27,70.760002,45.5,45.5,45.5
492639,2014-02-19,ABT,38.740002000000004,38.759997999999996,38.68,39.369999,7093200.0,1.5,25.839998666666663,6.776856936001565,1.5989409384565647,12.282728852838915,13.101832506565486,38.004999941176465,36.489488854014596,36.453429826086946,40.490002000000004,43.27,46.669998,36.650002,36.650002,36.650002
492677,2014-02-19,ATVI,19.9,19.68,19.57,20.0,7840400.0,1.14,17.263157894736842,18.056388722255548,13.038483630097659,18.840586886508888,37.334263782274945,17.91735288235294,17.31423355474452,16.54922703864734,21.5,23.790001,24.18,18.82,18.82,17.73
493127,2014-02-20,ABBV,51.189999,51.860001000000004,50.73,52.110001000000004,6078900.0,1.11,46.72072162162162,10.740975411446712,6.707825378922877,21.651418680473427,38.7744243718069,49.687059000000005,47.92999994927534,46.67937194202896,54.73,58.27,70.760002,45.5,45.5,45.5
493129,2014-02-20,ABT,38.82,38.950001,38.529999,39.09,8611900.0,1.5,25.966667333333334,7.300281192845205,2.3115340162857905,14.525149339908822,13.656262036766847,38.02323520588235,36.50731865217391,36.46531387922704,40.490002000000004,43.27,47.57,36.650002,36.650002,36.650002
493167,2014-02-20,ATVI,19.66,19.629998999999998,19.59,19.84,5095200.0,1.14,17.219297368421053,17.75644271145768,14.795315789473662,21.172825853529247,36.98533845080249,17.970294029411765,17.33101446376811,16.57299514975845,21.5,23.790001,24.18,18.82,18.82,17.73
493617,2014-02-21,ABBV,51.82,51.040001000000004,51.009997999999996,51.970001,5842700.0,1.11,45.98198288288288,8.989961179160332,5.782385492227988,19.92481156191704,37.61121865732002,49.72571448571429,47.95237405755394,46.704492719806744,54.73,58.27,70.760002,45.5,45.5,45.5
493619,2014-02-21,ABT,38.880001,38.82,38.790001000000004,39.450001,8335100.0,1.5,25.88,6.942151706395364,1.3048016701461336,15.022222222222226,13.975334293149317,38.04599991428571,36.52395664748201,36.47671485024153,40.490002000000004,43.27,47.57,36.650002,36.650002,36.650002
493657,2014-02-21,ATVI,19.75,19.719998999999998,19.700001,19.92,7827500.0,1.14,17.298244736842104,18.29633473305337,15.389110590988864,20.317267865605103,39.06910437235541,18.0202856,17.348201402877688,16.596666642512073,21.5,23.790001,24.18,18.82,18.82,17.73
494107,2014-02-24,ABBV,51.009997999999996,50.849998,50.830002,51.560001,5693000.0,1.11,45.810809009009006,5.257704300192415,5.083693016815332,19.394219300305224,34.4882217802639,49.616764882352946,48.044306510948886,46.731642468599006,54.73,58.27,70.760002,45.5,45.5,45.5
494109,2014-02-24,ABT,38.869999,38.98,38.82,39.349998,8104600.0,1.5,25.986666666666665,6.70681923643086,2.2024148453701002,18.372304889158812,16.01191166737567,38.05058817647059,36.54985383211679,36.48758441545892,40.490002000000004,43.27,47.59,36.650002,36.650002,36.650002
494147,2014-02-24,ATVI,19.700001,19.690001000000002,19.629998999999998,19.870001000000002,6421700.0,1.14,17.27193070175439,14.078800695249143,13.61800923254475,15.959958775029449,37.212550522648115,18.059999882352944,17.36058390510948,16.619661816425115,21.5,23.790001,24.18,18.82,18.82,17.73
494597,2014-02-25,ABBV,50.93,50.720001,50.5,51.130001,5425000.0,1.11,45.6936945945946,3.026611822059749,4.8150486632578975,19.08899037332708,32.635978941632914,49.648285914285715,48.08562037956202,46.75420286473427,54.73,58.27,70.760002,45.5,45.5,45.5
494599,2014-02-25,ABT,38.990002000000004,39.25,38.91,39.52,7952100.0,1.5,26.166666666666668,7.064920894708138,2.9103330600506894,19.192225933798966,14.398131320369245,38.08485708571428,36.57416041605838,36.4988404637681,40.490002000000004,43.27,47.740002000000004,36.650002,36.650002,36.650002
494637,2014-02-25,ATVI,19.780001000000002,19.459999,19.370001000000002,19.790001,5294900.0,1.14,17.07017456140351,13.601868861755335,12.290819388343934,14.605412249705523,35.42100904662493,18.099999857142862,17.37489046715328,16.64140094202898,21.5,23.790001,24.18,18.82,18.82,17.73
495087,2014-02-26,ABBV,49.950001,50.740002000000004,49.93,50.970001,5710700.0,1.11,45.711713513513516,7.1594596477068535,4.856381584136855,19.135952101432267,32.68828280919024,49.658286000000004,48.12963499999998,46.77927534299514,54.73,58.27,70.760002,45.5,45.5,45.5
495089,2014-02-26,ABT,39.290001000000004,39.389998999999996,39.029999,39.66,8752600.0,1.5,26.25999933333333,9.874480327725536,3.2773991420398403,19.617367142423305,14.806172695827073,38.09171414285714,36.59970786131387,36.510917758454084,40.490002000000004,43.27,47.740002000000004,36.650002,36.650002,36.650002
495127,2014-02-26,ATVI,19.49,19.440001000000002,19.33,19.75,4555400.0,1.14,17.052632456140355,13.950774557489737,12.17542412002311,14.48763839811545,35.28184411969383,18.138857028571433,17.391021861313863,16.664106260869563,21.5,23.790001,24.18,18.82,18.82,17.73
495577,2014-02-27,ABBV,50.599998,50.91,50.470001,50.919998,5052900.0,1.11,45.864864864864856,7.51848395009435,1.8811266383604703,19.535102136651773,33.13283822526992,49.67028594285715,48.14978257246374,46.81270528502412,54.73,58.27,70.760002,45.5,45.5,45.5
495579,2014-02-27,ABT,39.349998,39.790001000000004,39.330002,39.830002,9189600.0,1.5,26.526667333333336,10.99024608034847,5.824476373642369,20.832071059823875,15.97201935377386,38.11857137142857,36.622825927536226,36.52410616425119,40.490002000000004,43.27,47.880001,36.650002,36.650002,36.650002
495617,2014-02-27,ATVI,19.389999,19.549999,19.389999,19.709999,2767300.0,1.14,17.149121929824563,14.595545990360279,14.19391272231816,15.135447585394573,36.04731384829506,18.17399985714286,17.4066666231884,16.686811570048302,21.5,23.790001,24.18,18.82,18.82,17.73
496067,2014-02-28,ABBV,50.84,50.91,50.509997999999996,51.959998999999996,7095600.0,1.11,45.864864864864856,7.51848395009435,2.4964808736251456,18.03848555440561,35.72381422147771,49.68600020000001,48.16964025179853,46.84280190338161,54.73,58.27,70.760002,45.5,45.5,45.5
496069,2014-02-28,ABT,39.619999,39.779999,39.419998,39.98,8695700.0,1.5,26.51999933333333,10.96234649720202,6.4775105332572025,18.888225310466993,14.738971141561635,38.13514274285714,36.645539402877695,36.5385022995169,40.490002000000004,43.27,47.880001,36.650002,36.650002,36.650002
496107,2014-02-28,ATVI,19.610001,19.35,19.23,19.639999,4936500.0,1.14,16.97368421052632,13.423218840751417,12.17391304347828,13.157894736842096,32.80713795470146,18.20285700000001,17.420647438848913,16.706956497584535,21.5,23.790001,24.18,18.82,18.82,17.73
496557,2014-03-03,ABBV,50.34,50.09,49.790001000000004,50.860001000000004,6817700.0,1.11,45.126126126126124,4.506572084289601,-2.1870709273007236,12.739140220571699,34.14568826995179,49.617058941176474,48.25635030656933,46.8693719516908,54.950001,58.27,70.760002,45.5,45.5,45.5
496559,2014-03-03,ABT,39.5,39.330002,38.830002,39.639998999999996,11006300.0,1.5,26.220001333333332,7.312414334929642,5.725808985865342,16.360956105353736,13.40831026528258,38.09470582352941,36.68328450364964,36.555313913043456,40.490002000000004,43.27,47.880001,36.650002,36.650002,36.650002
496597,2014-03-03,ATVI,19.120001000000002,19.52,19.030001000000002,19.59,4425400.0,1.14,17.12280701754386,13.686662783925428,12.832376464299216,14.553983887676992,31.536388140161733,18.239411647058827,17.437299226277368,16.72937195652173,21.5,23.790001,24.18,18.82,18.82,17.73
497047,2014-03-04,ABBV,50.73,51.59,50.529999,51.73,6198000.0,1.11,46.47747747747748,5.522603917418792,0.7420445370444213,16.115237452171954,36.9524893524019,49.673428685714285,48.317518197080275,46.90164248309176,54.950001,58.27,70.760002,45.5,45.5,45.5
497049,2014-03-04,ABT,39.740002000000004,40.119999,39.669998,40.32,9460200.0,1.5,26.746666,7.907474448628292,7.849456778240409,18.69822540527295,14.858285141711988,38.152571342857144,36.72043778832116,36.57492742995167,40.490002000000004,43.27,47.880001,36.650002,36.650002,36.650002
497087,2014-03-04,ATVI,19.58,19.709999,19.58,19.799999,6544000.0,1.14,17.289472807017546,0.3564154967625086,13.930636643389406,15.6690014278755,32.99594466936574,18.281428428571434,17.455401408759116,16.752415429951686,21.5,23.790001,24.18,18.82,18.82,17.73
497537,2014-03-05,ABBV,51.68,51.700001,51.299999,52.119999,5251100.0,1.11,46.57657747747747,4.339055587064692,0.9568482905067128,16.36282016655413,37.2445015792143,49.72685722857141,48.381021854014584,46.941304314009635,54.950001,58.27,70.760002,45.5,45.5,45.5
497539,2014-03-05,ABT,40.490002000000004,39.790001000000004,39.759997999999996,40.490002000000004,8285200.0,1.5,26.526667333333336,7.077505382131349,6.962365404237488,17.721899932600607,13.91354423131979,38.17199991428572,36.755620270072995,36.59183564251206,40.490002000000004,43.27,47.880001,36.650002,36.650002,36.650002
497577,2014-03-05,ATVI,19.790001,20.040001,19.65,20.049999,6588400.0,1.14,17.578948245614036,3.5123965127894223,15.838162765211734,17.605632769622474,35.222678812415666,18.34342842857143,17.475401423357656,16.775507222222213,21.5,24.120001000000002,24.18,18.82,18.82,17.73
498027,2014-03-06,ABBV,52.040001000000004,52.040001000000004,51.970001,52.77,6529000.0,1.11,46.88288378378378,5.025231181134842,-0.19178749888352797,16.212599736770898,38.14707662049784,49.76800017142856,48.40753619565216,46.978985468599,55.32,58.27,70.760002,45.5,45.5,45.5
498029,2014-03-06,ABT,39.919998,39.73,39.73,40.23,6442000.0,1.5,26.486666666666665,6.916038751345539,7.060088734570485,16.544441185098265,13.741769252791286,38.17657134285715,36.77717374637681,36.60898540096616,40.240002000000004,43.27,47.880001,36.650002,36.650002,36.650002
498067,2014-03-06,ATVI,20.059998999999998,20.17,20.01,20.35,4707600.0,1.14,17.692982456140353,4.183878916121955,16.454965357967666,17.609329446064166,36.09986504723349,18.41999985714285,17.494927499999992,16.803429927536225,21.5,24.16,24.18,18.82,18.82,17.73
498517,2014-03-07,ABBV,52.25,51.459998999999996,51.009997999999996,52.5,5860700.0,1.11,46.36035945945945,3.8546923078646103,-2.2973211428639218,14.48275384910447,38.44498727172382,49.80657154285713,48.42949635971222,47.01014489371977,55.400002,58.27,70.760002,45.5,45.5,45.5
498519,2014-03-07,ABT,39.84,39.57,39.32,39.950001,8630700.0,1.5,26.38,6.485468245425196,8.173859585901596,13.870503597122294,13.12178387650087,38.17771422857144,36.79726602158273,36.625410531400945,40.25,43.27,47.880001,36.650002,36.650002,36.650002
498557,2014-03-07,ATVI,20.200001,20.110001,20.030001000000002,20.290001,5544600.0,1.14,17.640351754385968,3.873966742047159,18.224579659024087,17.054720605355072,35.32975100942127,18.497714199999997,17.51374097841726,16.828357468599027,21.5,24.16,24.18,18.82,18.82,17.73
499007,2014-03-10,ABBV,51.900002,51.66,50.860001000000004,51.900002,3086000.0,1.11,46.54054054054053,2.601791563129737,-3.204045403860704,12.745525971191611,34.18181818181819,49.83323538235294,48.57452549635035,47.044541024154555,55.400002,58.27,70.760002,45.5,45.5,45.5
499009,2014-03-10,ABT,39.5,39.82,39.41,39.889998999999996,5576300.0,1.5,26.546666666666667,2.840906434893938,9.006299178929638,13.73893823130183,16.637378929038647,38.14999985294118,36.86430640875912,36.64217382608694,40.25,43.27,47.880001,36.650002,36.650002,36.650002
499047,2014-03-10,ATVI,20.09,20.290001,20.01,20.379998999999998,4683700.0,1.14,17.79824649122807,2.630252908447133,21.206696535244944,17.623194202898546,38.498300341296925,18.62999997058823,17.551678802919703,16.855458922705303,21.5,24.16,24.18,18.82,18.82,17.73
499497,2014-03-11,ABBV,51.68,51.75,51.5,52.139998999999996,3629800.0,1.11,46.62162162162162,2.0106445890006057,-3.0354113366200295,12.9419467481449,35.61320754716982,49.88800008571428,48.638978065693415,47.075458908212525,55.400002,58.27,70.760002,45.5,45.5,45.5
499499,2014-03-11,ABT,39.849998,39.709998999999996,39.650002,40.16,5117600.0,1.5,26.473332666666664,2.318984737980287,8.705174068031042,13.424739413009974,18.679020283294093,38.194571257142854,36.90109473722628,36.65502406763282,40.560001,43.27,47.880001,36.650002,36.650002,36.650002
499537,2014-03-11,ATVI,20.129998999999998,20.07,19.82,20.190001000000002,5310900.0,1.14,17.60526315789474,1.3636414830122021,19.892473118279568,16.34782608695653,39.66597077244259,18.671142828571426,17.575547423357662,16.87927534782608,21.5,24.16,24.18,18.82,18.82,17.73
499987,2014-03-12,ABBV,51.459998999999996,51.639998999999996,51.07,51.740002000000004,3924800.0,1.11,46.522521621621614,0.34978624853840756,-3.2415215147371583,12.701874727193356,35.32494496855344,49.93666672222221,48.69890506569342,47.1025603574879,55.400002,58.27,70.760002,45.5,45.5,45.5
499989,2014-03-12,ABT,39.439999,39.66,39.439999,39.889998999999996,6933000.0,1.5,26.439999999999998,1.8751605445671515,8.568302999406058,13.281925922989203,18.52959110967099,38.235277611111115,36.9362772189781,36.66468590338161,40.560001,43.27,47.880001,36.650002,36.650002,36.650002
500027,2014-03-12,ATVI,19.9,20.6,19.84,20.66,7112900.0,1.14,18.070175438596493,3.309924608328757,23.058542413381147,19.42028985507247,43.354210160055686,18.724722194444443,17.603868598540146,16.906811579710137,21.57,24.18,24.18,18.82,18.82,17.73
500477,2014-03-13,ABBV,51.889998999999996,51.32,51.139998999999996,52.099998,4839400.0,1.11,46.23423423423423,-0.27205402782848864,-4.307292479819267,7.815130580467681,34.48637316561846,49.97333338888888,48.71789850724636,47.12724635265697,55.400002,58.27,70.760002,45.5,45.5,45.5
500479,2014-03-13,ABT,39.740002000000004,39.23,39.099998,39.82,6964500.0,1.5,26.153333333333332,0.7706139224248574,7.156511686519735,12.181866966489352,17.244474514180368,38.238333194444444,36.95289839855072,36.67628009661832,40.560001,43.27,47.880001,36.650002,36.650002,36.650002
500517,2014-03-13,ATVI,21.5,20.85,20.530001000000002,21.5,16099900.0,1.14,18.289473684210527,4.563685829303623,22.2157164253058,21.503496503496507,45.09394572025053,18.837499944444446,17.62739128985507,16.93574877777777,21.610001,24.18,24.18,18.82,18.82,17.73
500967,2014-03-14,ABBV,51.25,51.209998999999996,50.799999,51.419998,5466700.0,1.11,46.13513423423423,-0.48581423408111846,-5.725333210603836,6.865611722270941,33.49842978366968,50.03249997222221,48.735827287769766,47.146763265700464,55.400002,58.77,70.760002,45.5,45.5,45.5
500969,2014-03-14,ABT,39.189999,38.970001,38.91,39.52,7736000.0,1.5,25.98000066666667,0.10275109170305541,2.2298059346748715,9.31275964584799,16.189623846463206,38.26333322222222,36.96740992805755,36.687777685990305,40.560001,43.27,47.880001,36.650002,36.650002,36.650002
501007,2014-03-14,ATVI,20.84,21.0,20.83,21.309998999999998,7773000.0,1.14,18.42105263157895,5.315942561888519,22.235157159487784,22.448979591836732,49.89293361884367,18.955833277777778,17.651654661870502,16.96502414009661,21.610001,24.18,24.18,18.82,18.82,17.73
501457,2014-03-17,ABBV,51.470001,51.98,51.259997999999996,52.189999,3875500.0,1.11,46.82882882882882,0.23139027706535842,-1.1411220562524989,10.360938868829678,33.38465143996274,50.18542854285713,48.88773715328465,47.17439612560385,55.400002,58.77,70.760002,45.5,45.5,45.5
501459,2014-03-17,ABT,39.049999,39.509997999999996,39.040001000000004,39.580002,5768900.0,1.5,26.339998666666663,1.4377329541018327,2.7835562638802287,12.499997508542052,17.275153377119395,38.37085691428571,37.04890496350363,36.69599023188403,40.560001,43.27,47.880001,36.650002,36.650002,36.650002
501497,2014-03-17,ATVI,21.16,21.23,20.99,21.5,7427900.0,1.14,18.622807017543863,8.150795117208105,16.969696969696997,25.176894173165934,48.04741980474199,19.151428514285715,17.70554743795621,16.994251193236703,21.610001,24.18,24.18,18.82,18.82,17.73
501947,2014-03-18,ABBV,52.080002,53.099998,51.970001,53.220001,4712300.0,1.11,47.83783603603603,4.036044199920767,0.9889615447332858,12.7388540441127,35.04577314343845,50.26638880555554,48.96423349635033,47.206086932367135,55.400002,58.77,70.760002,45.5,45.5,45.5
501949,2014-03-18,ABT,39.5,39.73,39.48,39.889998999999996,5534300.0,1.5,26.486666666666665,2.344152498712006,3.3558819811623692,13.126426911344709,17.544382175869288,38.40861088888889,37.092700583941586,36.70570037198065,40.560001,43.27,47.880001,36.650002,36.650002,36.650002
501987,2014-03-18,ATVI,21.200001,21.1,21.049999,21.35,5363800.0,1.14,18.508771929824565,6.997977028295011,16.253443526170813,24.410384694008542,47.038327526132406,19.205555500000003,17.737299262773725,17.020966169082115,21.85,24.18,24.18,18.82,18.82,17.73
502437,2014-03-19,ABBV,53.09,53.110001000000004,52.439999,53.529999,6408600.0,1.11,47.846847747747745,4.44445051895579,1.0079858878666528,12.760091836946572,35.071213123092576,50.44083322222221,49.04087583211676,47.2367632753623,55.400002,60.02,70.760002,45.5,45.5,45.5
502439,2014-03-19,ABT,39.73,39.450001,39.32,40.220001,8679100.0,1.5,26.300000666666666,1.2057491021036526,2.627476655241324,12.329163221217641,16.715982743076424,38.49611094444444,37.13737210948903,36.714057859903356,40.560001,43.57,47.880001,36.650002,36.650002,36.650002
502477,2014-03-19,ATVI,21.139999,21.040001,20.969998999999998,21.26,5942600.0,1.14,18.456141228070177,6.856271871189847,15.922870523415995,24.056616984470352,46.62021602787456,19.32694441666667,17.77175182481752,17.04874395169081,21.98,24.18,24.18,18.82,18.82,17.73
502927,2014-03-20,ABBV,52.860001000000004,53.68,52.52,53.799999,6922700.0,1.11,48.36036036036035,5.565392549277973,2.5210064453589354,16.746411483253596,36.52085452695829,50.607222138888886,49.07449267391302,47.27101448309177,55.400002,60.02,70.760002,45.5,45.5,45.5
502929,2014-03-20,ABT,39.459998999999996,38.869999,38.779999,39.639998999999996,11396600.0,1.5,25.913332666666665,-0.2821985633658244,1.7805708766842372,13.125721387493556,15.000000443787002,38.56555538888889,37.14992737681157,36.720772830917845,41.02,43.869999,47.880001,36.650002,36.650002,36.650002
